entity_id,item_id,item_name,price,timing,item type,signature dish
71,1033,Chicken Fry Bone,270,12:00 PM to 11:00 PM,menu,FALSE
71,1034,Chicken Fry Boneless,270,12:00 PM to 11:00 PM,menu,FALSE
71,1035,Mutton Fry (Bone),320,12:00 PM to 11:00 PM,menu,FALSE
71,1036,Fish Chilli,290,12:00 PM to 11:00 PM,menu,FALSE
71,1037,Fish 65,290,12:00 PM to 11:00 PM,menu,FALSE
71,1038,Garlic Fish,290,12:00 PM to 11:00 PM,menu,FALSE
71,1039,Fish Majestick,290,12:00 PM to 11:00 PM,menu,FALSE
71,1040,Veg Soup,104.76,12:00 PM to 11:00 PM,menu,FALSE
71,1041,Special Chicken Biryani Boneless,305,12:00 PM to 11:00 PM,menu,FALSE
71,1042,Chicken Biryani Bone,305,12:00 PM to 11:00 PM,menu,FALSE
71,1043,Mutton Dum Biryani,333,12:00 PM to 11:00 PM,menu,FALSE
71,1044,Special Prawns Biryani,350,12:00 PM to 11:00 PM,menu,FALSE
71,1045,Butter Naan,50,12:00 PM to 11:00 PM,menu,FALSE
71,1046,Tandoori Roti,30,12:00 PM to 11:00 PM,menu,FALSE
71,1047,Butter Chicken Curry,315,12:00 PM to 11:00 PM,menu,FALSE
71,1048,Special Chicken Curry,315,12:00 PM to 11:00 PM,menu,FALSE
71,1049,Chicken Tikka Masala,315,12:00 PM to 11:00 PM,menu,FALSE
71,1050,AP Mutton Curry,320,12:00 PM to 11:00 PM,menu,FALSE
71,1051,Prawns Masala Curry,350,12:00 PM to 11:00 PM,menu,FALSE
71,1052,Cashew Paneer Masala,250,12:00 PM to 11:00 PM,menu,FALSE
71,1053,Gobi Fried Rice,180,12:00 PM to 11:00 PM,menu,FALSE
71,1054,Chicken Fried Rice,220,12:00 PM to 11:00 PM,menu,FALSE
71,1055,Tandoori Chicken,300,12:00 PM to 11:00 PM,menu,FALSE
71,1056,Curd Rice,100,12:00 PM to 11:00 PM,menu,FALSE
71,1057,Veg Noodles,180,12:00 PM to 11:00 PM,menu,FALSE
71,1058,Chicken Noodles,220,12:00 PM to 11:00 PM,menu,FALSE
71,1059,Andhra Meals (Veg),105,12:00 PM to 11:00 PM,menu,FALSE
73,1060,Chicken Fried Piece Biryani With Bone [750 Ml],299,10:30 AM to 10:30 PM,menu,TRUE
73,1061,Chicken Fry Bone,290,10:30 AM to 10:30 PM,menu,TRUE
73,1062,Veg Biryani [750 Ml],250,10:30 AM to 10:30 PM,menu,FALSE
73,1063,Plain Biryani,209,10:30 AM to 10:30 PM,menu,FALSE
73,1064,Veg Biryani,250,10:30 AM to 10:30 PM,menu,FALSE
73,1065,Gongura Veg Biryani,270,10:30 AM to 10:30 PM,menu,FALSE
73,1066,Ulava Charu Veg Biryani,280,10:30 AM to 10:30 PM,menu,FALSE
73,1067,Avakai Veg Biryani,250,10:30 AM to 10:30 PM,menu,FALSE
73,1068,Gutti Vankaya Biryani,260,10:30 AM to 10:30 PM,menu,FALSE
73,1069,Special Paneer Biryani,300,10:30 AM to 10:30 PM,menu,FALSE
73,1070,Special Mushroom Biryani,290,10:30 AM to 10:30 PM,menu,FALSE
73,1071,Egg Biryani,250,10:30 AM to 10:30 PM,menu,TRUE
73,1072,Chicken Dum Biryani,290,10:30 AM to 10:30 PM,menu,TRUE
73,1073,Special Chicken Biryani,339,10:30 AM to 10:30 PM,menu,TRUE
73,1074,Chicken Keema Biryani,330,10:30 AM to 10:30 PM,menu,TRUE
73,1075,Boneless Fried Piece Chicken Biryani,320,10:30 AM to 10:30 PM,menu,TRUE
73,1076,Gongura Chicken Biryani,330,10:30 AM to 10:30 PM,menu,TRUE
73,1077,Ulava Charu Boneless Chicken Biryani,345,10:30 AM to 10:30 PM,menu,FALSE
73,1078,Avakai Chicken Biryani,330,10:30 AM to 10:30 PM,menu,FALSE
73,1079,Potlam Chicken Biryani,329,10:30 AM to 10:30 PM,menu,FALSE
73,1080,Potlam Prawns Biryani,350,10:30 AM to 10:30 PM,menu,FALSE
73,1081,Chicken Lollipop Biryani,345,10:30 AM to 10:30 PM,menu,TRUE
73,1082,Chicken Wings Biryani,290,10:30 AM to 10:30 PM,menu,FALSE
73,1083,Chicken Mughlai Biryani,340,10:30 AM to 10:30 PM,menu,FALSE
73,1084,Chicken Joint Biryani,345,10:30 AM to 10:30 PM,menu,FALSE
73,1085,Special Mutton Biryani [Bone],430,10:30 AM to 10:30 PM,menu,TRUE
73,1086,Gongura Mutton Biryani,440,10:30 AM to 10:30 PM,menu,FALSE
73,1087,Fry Piece Mutton Biryani,460,10:30 AM to 10:30 PM,menu,TRUE
73,1088,Ulava Charu Mutton Biryani,440,10:30 AM to 10:30 PM,menu,FALSE
73,1089,Avakai Mutton Biryani,440,10:30 AM to 10:30 PM,menu,FALSE
73,1090,Potlam Mutton Biryani,440,10:30 AM to 10:30 PM,menu,FALSE
73,1091,Mutton Dum Biryani,430,10:30 AM to 10:30 PM,menu,FALSE
73,1092,Special Prawns Biryani,390,10:30 AM to 10:30 PM,menu,TRUE
73,1093,Special Fish Biryani,390,10:30 AM to 10:30 PM,menu,TRUE
73,1094,Prawns Fried Piece Biryani,390,10:30 AM to 10:30 PM,menu,FALSE
73,1095,Gobi Manchurian,229,10:30 AM to 10:30 PM,menu,FALSE
73,1096,Veg Manchurian,250,10:30 AM to 10:30 PM,menu,FALSE
73,1097,Chilli Mushroom,259,10:30 AM to 10:30 PM,menu,FALSE
73,1098,Pepper Mushroom,259,10:30 AM to 10:30 PM,menu,FALSE
73,1099,Mushroom Manchurian,259,10:30 AM to 10:30 PM,menu,FALSE
73,1100,Mushroom 65,259,10:30 AM to 10:30 PM,menu,FALSE
73,1101,Paneer 65,280,10:30 AM to 10:30 PM,menu,FALSE
73,1102,Chilli Paneer,280,10:30 AM to 10:30 PM,menu,TRUE
73,1103,Baby Corn Manchurian,259,10:30 AM to 10:30 PM,menu,FALSE
73,1104,Golden Fried Baby Corn,269,10:30 AM to 10:30 PM,menu,FALSE
73,1105,Baby Corn Pepper Dry,259,10:30 AM to 10:30 PM,menu,FALSE
73,1106,Paneer Majestic,309,10:30 AM to 10:30 PM,menu,TRUE
73,1107,Veg Spring Roll,240,10:30 AM to 10:30 PM,menu,FALSE
73,1108,Mushroom Spring Roll,230,10:30 AM to 10:30 PM,menu,FALSE
73,1109,Crispy Corn,259,10:30 AM to 10:30 PM,menu,FALSE
73,1110,Karanchi Paneer,310,10:30 AM to 10:30 PM,menu,FALSE
73,1111,Chilli Egg,260,10:30 AM to 10:30 PM,menu,FALSE
73,1112,Egg 65,260,10:30 AM to 10:30 PM,menu,FALSE
73,1113,Egg Manchurian,260,10:30 AM to 10:30 PM,menu,FALSE
73,1114,Egg Spring Roll,270,10:30 AM to 10:30 PM,menu,FALSE
73,1115,Egg Bhurji,240,10:30 AM to 10:30 PM,menu,FALSE
73,1116,Chilli Chicken,290,10:30 AM to 10:30 PM,menu,TRUE
73,1117,Chicken Manchurian,280,10:30 AM to 10:30 PM,menu,FALSE
73,1118,Chicken Wings,309,10:30 AM to 10:30 PM,menu,TRUE
73,1119,Pepper Chicken Dry,290,10:30 AM to 10:30 PM,menu,FALSE
73,1120,Schezwan Chicken Dry,309,10:30 AM to 10:30 PM,menu,FALSE
73,1121,Spicy Fried Chicken,320,10:30 AM to 10:30 PM,menu,TRUE
73,1122,Sultana Chicken,345,10:30 AM to 10:30 PM,menu,FALSE
73,1123,Chicken Lollipop Dry [6 Pieces],345,10:30 AM to 10:30 PM,menu,TRUE
73,1124,Potli Chicken,310,10:30 AM to 10:30 PM,menu,FALSE
73,1125,Pulse Special Chicken,360,10:30 AM to 10:30 PM,menu,TRUE
73,1126,Tandoori Chicken,345,10:30 AM to 10:30 PM,menu,TRUE
73,1127,Chicken Tangdi Kebab,310,10:30 AM to 10:30 PM,menu,FALSE
73,1128,Chicken Tikka,330,10:30 AM to 10:30 PM,menu,TRUE
73,1129,Chicken Spring Roll,280,10:30 AM to 10:30 PM,menu,FALSE
73,1130,Chicken Drumstick Sauce [6 Pieces],345,10:30 AM to 10:30 PM,menu,FALSE
73,1131,Kaju Chicken Dry,345,10:30 AM to 10:30 PM,menu,FALSE
73,1132,Garlic Chicken Dry,309,10:30 AM to 10:30 PM,menu,FALSE
73,1133,Spicy Pepper Wings [10 Pieces],309,10:30 AM to 10:30 PM,menu,FALSE
73,1134,Dragon Chicken,330,10:30 AM to 10:30 PM,menu,FALSE
73,1135,Chicken Majestic,330,10:30 AM to 10:30 PM,menu,FALSE
73,1136,Crispy Chilli Chicken,360,10:30 AM to 10:30 PM,menu,TRUE
73,1137,Butter Garlic Chicken,340,10:30 AM to 10:30 PM,menu,FALSE
73,1138,Chilli Garlic Chicken,350,10:30 AM to 10:30 PM,menu,FALSE
73,1139,Chicken Cheese Ball,360,10:30 AM to 10:30 PM,menu,FALSE
73,1140,Mutton Fry [Bone],430,10:30 AM to 10:30 PM,menu,FALSE
73,1141,Mutton Manchurian,440,10:30 AM to 10:30 PM,menu,FALSE
73,1142,Pepper Mutton [Bone],440,10:30 AM to 10:30 PM,menu,FALSE
73,1143,Gongura Mutton Dry [Bone],440,10:30 AM to 10:30 PM,menu,FALSE
73,1144,Apollo Fish,400,10:30 AM to 10:30 PM,menu,TRUE
73,1145,Chilli Fish,400,10:30 AM to 10:30 PM,menu,TRUE
73,1146,Pepper Fish,380,10:30 AM to 10:30 PM,menu,FALSE
73,1147,Pulse Special Fish,399,10:30 AM to 10:30 PM,menu,TRUE
73,1148,Fish Finger,400,10:30 AM to 10:30 PM,menu,FALSE
73,1149,Ginger Fish,350,10:30 AM to 10:30 PM,menu,FALSE
73,1150,Spicy Fried Prawns,399,10:30 AM to 10:30 PM,menu,TRUE
73,1151,Pepper Prawns,399,10:30 AM to 10:30 PM,menu,FALSE
73,1152,Loose Prawns,399,10:30 AM to 10:30 PM,menu,FALSE
73,1153,Pulse Special Prawns,409,10:30 AM to 10:30 PM,menu,FALSE
73,1154,Veg Fried Rice,230,10:30 AM to 10:30 PM,menu,FALSE
73,1155,Paneer Fried Rice,270,10:30 AM to 10:30 PM,menu,FALSE
73,1156,Kaju Fried Rice,300,10:30 AM to 10:30 PM,menu,FALSE
73,1157,Gobhi Fried Rice,239,10:30 AM to 10:30 PM,menu,FALSE
73,1158,Pepper Veg Corn Fried Rice,270,10:30 AM to 10:30 PM,menu,FALSE
73,1159,Veg Schezwan Fried Rice,250,10:30 AM to 10:30 PM,menu,FALSE
73,1160,Mushroom Fried Rice,259,10:30 AM to 10:30 PM,menu,FALSE
73,1161,Egg Fried Rice,240,10:30 AM to 10:30 PM,menu,FALSE
73,1162,Chicken Fried Rice,270,10:30 AM to 10:30 PM,menu,TRUE
73,1163,Schezwan Chicken Fried Rice,290,10:30 AM to 10:30 PM,menu,FALSE
73,1164,Special Chicken Fried Rice,300,10:30 AM to 10:30 PM,menu,FALSE
73,1165,Veg Noodles,240,10:30 AM to 10:30 PM,menu,FALSE
73,1166,Gobi Noodles,240,10:30 AM to 10:30 PM,menu,FALSE
73,1167,Mushroom Noodles,250,10:30 AM to 10:30 PM,menu,FALSE
73,1168,Egg Noodles,250,10:30 AM to 10:30 PM,menu,FALSE
73,1169,Schezwan Egg Noodles,260,10:30 AM to 10:30 PM,menu,FALSE
73,1170,Chicken Noodles,270,10:30 AM to 10:30 PM,menu,TRUE
73,1171,Curd Rice,130,10:30 AM to 10:30 PM,menu,FALSE
73,1172,Jeera Rice,240,10:30 AM to 10:30 PM,menu,FALSE
73,1173,Chicken Tandoori Platter,660,10:30 AM to 10:30 PM,menu,TRUE
73,1174,Tomato Soup,160,10:30 AM to 10:30 PM,menu,FALSE
73,1175,Veg Sweet Corn Soup,160,10:30 AM to 10:30 PM,menu,FALSE
73,1176,Veg Hot N Sour Soup,160,10:30 AM to 10:30 PM,menu,FALSE
73,1177,Mushroom Soup,160,10:30 AM to 10:30 PM,menu,FALSE
73,1178,Chicken Corn Soup,170,10:30 AM to 10:30 PM,menu,FALSE
73,1179,Chicken Hot N Sour Soup,170,10:30 AM to 10:30 PM,menu,FALSE
73,1180,Chicken Manchow Soup,170,10:30 AM to 10:30 PM,menu,FALSE
73,1181,Chicken Pepper Soup,160,10:30 AM to 10:30 PM,menu,FALSE
73,1182,Mutton Hot N Sour Soup,190,10:30 AM to 10:30 PM,menu,FALSE
73,1183,Mango Milkshake,180,10:30 AM to 10:30 PM,menu,FALSE
73,1184,Pista Milkshake,180,10:30 AM to 10:30 PM,menu,FALSE
73,1185,Blackcurrant Milkshake,180,10:30 AM to 10:30 PM,menu,FALSE
73,1186,Vanilla Milkshake,170,10:30 AM to 10:30 PM,menu,FALSE
73,1187,Choclate Milkshake,180,10:30 AM to 10:30 PM,menu,TRUE
73,1188,Strawberry Milkshake,130,10:30 AM to 10:30 PM,menu,FALSE
73,1189,Butterscotch Milkshake,170,10:30 AM to 10:30 PM,menu,FALSE
73,1190,Butter Naan,65,10:30 AM to 10:30 PM,menu,FALSE
73,1191,Roti,40,10:30 AM to 10:30 PM,menu,FALSE
73,1192,Rumali Roti,75,10:30 AM to 10:30 PM,menu,FALSE
73,1193,Plain Naan,60,10:30 AM to 10:30 PM,menu,FALSE
73,1194,Pulka,49,10:30 AM to 10:30 PM,menu,FALSE
73,1195,Butter Roti,45,10:30 AM to 10:30 PM,menu,FALSE
73,1196,Paneer Butter Masala,290,10:30 AM to 10:30 PM,menu,TRUE
73,1197,Mushroom Masala,270,10:30 AM to 10:30 PM,menu,FALSE
73,1198,Kadhai Paneer,290,10:30 AM to 10:30 PM,menu,FALSE
73,1199,Tomato Curry,270,10:30 AM to 10:30 PM,menu,FALSE
73,1200,Kadai Veg,260,10:30 AM to 10:30 PM,menu,FALSE
73,1201,Plain Palak,260,10:30 AM to 10:30 PM,menu,FALSE
73,1202,Mix Veg Curry,270,10:30 AM to 10:30 PM,menu,FALSE
73,1203,Kadai Mushroom,270,10:30 AM to 10:30 PM,menu,FALSE
73,1204,Methi Chaman,270,10:30 AM to 10:30 PM,menu,FALSE
73,1205,Palak Paneer,270,10:30 AM to 10:30 PM,menu,FALSE
73,1206,Kadai Baby Corn,270,10:30 AM to 10:30 PM,menu,FALSE
73,1207,Kaju Paneer Curry,305,10:30 AM to 10:30 PM,menu,FALSE
73,1208,Gobi Masala,260,10:30 AM to 10:30 PM,menu,FALSE
73,1209,Egg Curry,260,10:30 AM to 10:30 PM,menu,FALSE
73,1210,Kadai Chicken,309,10:30 AM to 10:30 PM,menu,TRUE
73,1211,Chicken Tikka Masala,305,10:30 AM to 10:30 PM,menu,TRUE
73,1212,Boneless Andhra Chicken Curry,309,10:30 AM to 10:30 PM,menu,FALSE
73,1213,Butter Chicken,309,10:30 AM to 10:30 PM,menu,TRUE
73,1214,Maharani Chicken Curry,300,10:30 AM to 10:30 PM,menu,FALSE
73,1215,Chicken Kolhapuri,305,10:30 AM to 10:30 PM,menu,FALSE
73,1216,Andhra Mutton Curry,430,10:30 AM to 10:30 PM,menu,FALSE
73,1217,Mutton Masala,440,10:30 AM to 10:30 PM,menu,FALSE
73,1218,Kadai Mutton,440,10:30 AM to 10:30 PM,menu,FALSE
73,1219,Gongura Mutton Curry,440,10:30 AM to 10:30 PM,menu,FALSE
73,1220,Boneless Andhra Fish Curry,390,10:30 AM to 10:30 PM,menu,FALSE
73,1221,Fish Masala,390,10:30 AM to 10:30 PM,menu,FALSE
73,1222,Kadai Fish,390,10:30 AM to 10:30 PM,menu,FALSE
73,1223,Prawns Masala,390,10:30 AM to 10:30 PM,menu,FALSE
73,1224,Kadai Prawns,360,10:30 AM to 10:30 PM,menu,FALSE
73,1225,Andhra Prawns Curry,420,10:30 AM to 10:30 PM,menu,FALSE
73,1226,Chettinadu Fish,390,10:30 AM to 10:30 PM,menu,FALSE
73,1227,Prawns Do Pyaza Curry,400,10:30 AM to 10:30 PM,menu,FALSE
75,1228,Bagara Rice,250,11:00 AM to 10:30 PM,menu,FALSE
75,1229,Chicken 65 Biriyani,319,11:00 AM to 10:30 PM,menu,FALSE
75,1230,Special Curd Rice,139,11:00 AM to 10:30 PM,menu,FALSE
75,1231,Dal Rice,219,11:00 AM to 10:30 PM,menu,FALSE
75,1232,Ghee Rice,229,11:00 AM to 10:30 PM,menu,FALSE
75,1233,Hyderabadi Dum Biryani - Chicken,299,11:00 AM to 10:30 PM,menu,FALSE
75,1234,Jeera Rice,199,11:00 AM to 10:30 PM,menu,FALSE
75,1235,Mughlai Chicken Biryani,349,11:00 AM to 10:30 PM,menu,FALSE
75,1236,Mushroom Biryani,269,11:00 AM to 10:30 PM,menu,FALSE
75,1237,Mutton Biryani,399,11:00 AM to 10:30 PM,menu,FALSE
75,1238,Plain Biriyani,190,11:00 AM to 10:30 PM,menu,FALSE
75,1239,Spl Chicken Biryani,339,11:00 AM to 10:30 PM,menu,FALSE
75,1240,Veg Pulav,239,11:00 AM to 10:30 PM,menu,FALSE
75,1241,Baby Corn 65,249,11:00 AM to 10:30 PM,menu,FALSE
75,1242,Gobi 65,200,11:00 AM to 10:30 PM,menu,FALSE
75,1243,Mushroom 65,230,11:00 AM to 10:30 PM,menu,FALSE
75,1244,Mushroom Pepper Fry,250,11:00 AM to 10:30 PM,menu,FALSE
75,1245,Paneer 65,280,11:00 AM to 10:30 PM,menu,FALSE
75,1246,Chettinad Chicken,289,11:00 AM to 10:30 PM,menu,FALSE
75,1247,Chicken Masala,289,11:00 AM to 10:30 PM,menu,FALSE
75,1248,Chicken Masala Boneless,299,11:00 AM to 10:30 PM,menu,FALSE
75,1249,Egg Masala,190,11:00 AM to 10:30 PM,menu,FALSE
75,1250,Egg Pepper Roast,190,11:00 AM to 10:30 PM,menu,FALSE
75,1251,Pepper Chicken Masala,309,11:00 AM to 10:30 PM,menu,FALSE
75,1252,Dal Fry,199,11:00 AM to 10:30 PM,menu,FALSE
75,1253,Dal Tadka,199,11:00 AM to 10:30 PM,menu,FALSE
75,1254,Paneer Butter Masala,289,11:00 AM to 10:30 PM,menu,FALSE
76,1255,Meals [serves 1],175,11:00 AM to 10:30 PM,menu,TRUE
76,1256,Butta bhojanam [serves 3],550,11:00 AM to 10:30 PM,menu,TRUE
76,1257,Curd Rice [500 Ml],130,11:00 AM to 10:30 PM,menu,TRUE
76,1258,Bobbattu 5 Pcs,160,11:00 AM to 10:30 PM,menu,TRUE
77,1259,Paneer butter masala,290,12:00 PM to 11:30 PM,menu,TRUE
77,1260,Chicken dum biryani,290,12:00 PM to 11:30 PM,menu,TRUE
77,1261,Kothimeera chicken biriyani,310,12:00 PM to 11:30 PM,menu,TRUE
77,1262,Boneless special chicken biryani,350,12:00 PM to 11:30 PM,menu,TRUE
77,1263,Veg biryani,280,12:00 PM to 11:30 PM,menu,TRUE
78,1264,Arabian Special Fish,400,12:00 PM to 11:00 PM,menu,TRUE
78,1265,Smoked Grilled boneless,309,12:00 PM to 11:00 PM,menu,TRUE
78,1266,Chicken Tikka,309,12:00 PM to 11:00 PM,menu,TRUE
78,1267,Chicken Seekh Kebab,309,12:00 PM to 11:00 PM,menu,TRUE
78,1268,Tandoori Chicken,345,12:00 PM to 11:00 PM,menu,TRUE
78,1269,Chicken Wings Mandi,609,12:00 PM to 11:00 PM,menu,TRUE
79,1270,Chicken Dum Biryani,395,11:00 AM to 11:00 PM,menu,TRUE
79,1271,Chicken Fry Biryani Bone Less,443,11:00 AM to 11:00 PM,menu,TRUE
79,1272,Chicken Tikka Biryani,479,11:00 AM to 11:00 PM,menu,TRUE
79,1273,Kodi Kunda Biryani,839,11:00 AM to 11:00 PM,menu,TRUE
79,1274,Mutton Dum Biryani,499,11:00 AM to 11:00 PM,menu,TRUE
79,1275,Mutton Matka Biryani,1079,11:00 AM to 11:00 PM,menu,TRUE
79,1276,Nalli Gosht Biryani,623,11:00 AM to 11:00 PM,menu,TRUE
79,1277,Veg Dum Biryani,347,11:00 AM to 11:00 PM,menu,TRUE
79,1278,Asian Chilli Paneer,395,11:00 AM to 11:00 PM,menu,TRUE
79,1279,Loose Prawns,539,11:00 AM to 11:00 PM,menu,TRUE
80,1280,Idli [2 Pieces],60,6:30 AM to 11:00 PM,menu,TRUE
80,1281,"Idli [Mini, 14 Pieces]",101,6:30 AM to 11:00 PM,menu,TRUE
80,1282,2 Chapati,116,6:30 AM to 11:00 PM,menu,TRUE
80,1283,Plain Dosa,117,6:30 AM to 11:00 PM,menu,TRUE
80,1284,Masala Dosa,130,6:30 AM to 11:00 PM,menu,TRUE
80,1285,Curd Rice,106,6:30 AM to 11:00 PM,menu,TRUE
81,1286,Signature Hot Chocolate,220,8:00 AM to 11:00 PM,menu,TRUE
81,1287,Java Chip Frappuccino.,310,8:00 AM to 11:00 PM,menu,TRUE
81,1288,Caramel Frappuccino,320,8:00 AM to 11:00 PM,menu,TRUE
81,1289,Double Chocolate Chip Frappuccino,360,8:00 AM to 11:00 PM,menu,TRUE
81,1290,Cold coffee,285,8:00 AM to 11:00 PM,menu,TRUE
81,1291,Egg White & Chicken in Multigrain Croissant,360,8:00 AM to 11:00 PM,menu,TRUE
81,1292,Chilly Chicken in English Muffin,290,8:00 AM to 11:00 PM,menu,TRUE
82,1293,4 Pc McSpicy Chicken Wings,189,10:00 AM to 9:00 PM,menu,TRUE
82,1294,New McSaver Pizza McPuff,119,10:00 AM to 9:00 PM,menu,TRUE
82,1295,McChicken Burger Combo,199,10:00 AM to 9:00 PM,menu,TRUE
82,1296,Veg Maharaja Mac Burger,247,10:00 AM to 9:00 PM,menu,TRUE
82,1297,McSpicy Chicken Burger,199,10:00 AM to 9:00 PM,menu,TRUE
82,1298,McAloo Tikki Burger,69.3,10:00 AM to 9:00 PM,menu,TRUE
82,1299,Veg Pizza McPuff,64.35,10:00 AM to 9:00 PM,menu,TRUE
82,1300,Fries (Medium),120.78,10:00 AM to 9:00 PM,menu,TRUE
82,1301,Fries (Large),140.58,10:00 AM to 9:00 PM,menu,TRUE
83,1302,2 Chicken Krisper Burgers,229,11:00 AM to 11:00 PM,menu,TRUE
83,1303,2 Veg Krisper Burgers,158,11:00 AM to 11:00 PM,menu,TRUE
83,1304,Tandoori Zinger Box Meal,319,11:00 AM to 11:00 PM,menu,FALSE
83,1305,Classic Zinger Box Meal,299,11:00 AM to 11:00 PM,menu,FALSE
83,1306,Veg Rice Box Meal,269,11:00 AM to 11:00 PM,menu,FALSE
83,1307,6pc Peri Peri Strips,269,11:00 AM to 11:00 PM,menu,TRUE
83,1308,3pc Peri Peri Strips,149,11:00 AM to 11:00 PM,menu,FALSE
83,1309,Medium Popcorn,139,11:00 AM to 11:00 PM,menu,TRUE
84,1310,2 Chicken Krisper Burgers,229,11:00 AM to 11:00 PM,menu,TRUE
84,1311,2 Veg Krisper Burgers,158,11:00 AM to 11:00 PM,menu,FALSE
84,1312,Tandoori Zinger Box Meal,319,11:00 AM to 11:00 PM,menu,FALSE
84,1313,Medium Popcorn,139,11:00 AM to 11:00 PM,menu,TRUE
84,1314,6pc Peri Peri Strips,269,11:00 AM to 11:00 PM,menu,TRUE
85,1315,Filter coffee,229,12:00 AM to 12:00 PM,menu,TRUE
85,1316,Choco Niravan Sundae,339,12:00 AM to 12:00 PM,menu,TRUE
86,1317,Chicken Biryani,379,11:30 AM to 10:00 PM,menu,TRUE
86,1318,Mutton Biryani,344,11:30 AM to 10:00 PM,menu,TRUE
86,1319,Premium Veg Thali - Serves 1,299,11:30 AM to 10:00 PM,menu,TRUE
86,1320,Chicken Kebabs Platter- (Serves 2),647,11:30 AM to 10:00 PM,menu,TRUE
86,1321,Tandoori Tangdi (3Pcs),199,11:30 AM to 10:00 PM,menu,TRUE
86,1322,Tandoori Chicken Wings (12 Pcs),249,11:30 AM to 10:00 PM,menu,TRUE
86,1323,Tandoori Fish Tikka,299,11:30 AM to 10:00 PM,menu,TRUE
86,1324,Mutton Seekh Kebab,199,11:30 AM to 10:00 PM,menu,TRUE
86,1325,Veg Mix Meal - Serves 1,199,11:30 AM to 10:00 PM,menu,TRUE
86,1326,Angoori Jamun (12 Nos),199,11:30 AM to 10:00 PM,menu,TRUE
88,1327,South Indian Thali,270,7:00 AM to 11:00 PM,menu,TRUE
88,1328,Garlic Naan,95,7:00 AM to 11:00 PM,menu,TRUE
88,1329,Bhel Puri,90,7:00 AM to 11:00 PM,menu,TRUE
89,1330,Chicken Special Biryani,399,11:00 AM to 11:00 PM,menu,TRUE
89,1331,Chicken Dum Biryani,350,11:00 AM to 11:00 PM,menu,TRUE
89,1332,Mutton Special Biryani,480,11:00 AM to 11:00 PM,menu,TRUE
89,1333,Chittimuthyalu Mutton Biryan,450,11:00 AM to 11:00 PM,menu,TRUE
89,1334,Veg Pulao,300,11:00 AM to 11:00 PM,menu,TRUE
90,1335,Maratha Chilli Chicken [5 Pieces],129,10:30 AM to 11:30 PM,menu,TRUE
90,1336,Donne Mushroom Biryani,259,10:30 AM to 11:30 PM,menu,FALSE
90,1337,Donne Chicken Biryani [750Ml],288,10:30 AM to 11:30 PM,menu,TRUE
90,1338,Donne Kshatriya Kebab Biryani[750Ml],399,10:30 AM to 11:30 PM,menu,FALSE
90,1339,Donne Lollipop Biryani [750Ml],368,10:30 AM to 11:30 PM,menu,TRUE
90,1340,Donne Mutton Biryani [750Ml],299,10:30 AM to 11:30 PM,menu,FALSE
90,1341,Donne Guntur Chicken Biryani [750Ml],149,10:30 AM to 11:30 PM,menu,FALSE
90,1342,Maratha Chilli Chicken [5 Pieces],129,10:30 AM to 11:30 PM,menu,FALSE
90,1343,Donne Mushroom Biryani,259,10:30 AM to 11:30 PM,menu,TRUE
90,1344,Donne Chicken Biryani [750Ml],288,10:30 AM to 11:30 PM,menu,TRUE
90,1345,Donne Kshatriya Kebab Biryani[750Ml],399,10:30 AM to 11:30 PM,menu,TRUE
90,1346,Donne Lollipop Biryani [750Ml],368,10:30 AM to 11:30 PM,menu,TRUE
90,1347,Donne Egg Biryani [750Ml],269,10:30 AM to 11:30 PM,menu,TRUE
91,1348,Masala Dosai,150,7:00 AM to 11:00 PM,menu,FALSE
91,1349,Plain Dosai,120,7:00 AM to 11:00 PM,menu,FALSE
91,1350,Ghee Pongal,115,7:00 AM to 11:00 PM,menu,TRUE
91,1351,Mini Tiffen,195,7:00 AM to 11:00 PM,menu,FALSE
91,1352,Poori Masala,115,7:00 AM to 11:00 PM,menu,TRUE
91,1353,Idly [2 Nos],65,7:00 AM to 11:00 PM,menu,TRUE
93,1354,Idli [2 pieces],50,6:00 AM to 11:00 AM,menu,FALSE
93,1355,Puri (2),85,6:00 AM to 11:00 AM,menu,FALSE
93,1356,Ghee podi idli [2 pieces],65,6:00 AM to 11:00 AM,menu,FALSE
93,1357,Midhunam Spl Dosa,140,6:00 AM to 10:30 PM,menu,TRUE
93,1358,Midhunam special curry,309,12:00 PM to 10:30 PM,menu,TRUE
93,1359,Midhunam special fried rice,309,12:00 PM to 10:30 PM,menu,TRUE
93,1360,Midhunam Special Veg Biryani,290,12:00 PM to 10:30 PM,menu,TRUE
